0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,vomitoxin_ppb
0.609699013734625,0.8487003223251365,0.6109289016137884,1.0062072799600315,0.9255840600078213,0.6260296352921076,0.9206478061209996,1.0375533862950672,0.7201870570381727,0.8541020637888448,0.9934617274916935,1.3418983711993069,0.7795757104288492,0.9621212028909983,1.2439698700501325,0.4869861946415663,0.8683889310441162,0.7596524789671497,0.9988608246518644,0.8367787362109977,-0.34362301763738334
-1.4399200880083742,-1.2486646061881026,-1.6090861530963416,-1.4777446454893022,-0.6286552936864391,-1.1811146016880356,-1.39785169679334,-1.1593022749277135,-1.1917514770114066,-0.7110578074752003,-1.3709337042289775,-1.2378581718307353,-0.8862888353935884,-1.426302682934545,-0.9837799652995973,-0.8248292870591248,-1.6412053590658202,-1.2280344325538664,-1.5534787554582974,-1.358672373195754,-0.5369770584026247
0.027072773935375192,-0.17978527497019461,-0.2682996860752898,0.2033652847853922,-0.29551031223676577,-0.8093466977635996,-0.2709837388637863,-0.03776016521543222,-0.11135418532453266,-0.13971571762827495,-0.33143089346081367,-0.21262451374243796,-0.22845722503499777,-0.6840465526093953,-0.42966902998444034,-0.5120019304948287,-0.4676980612859389,-0.32024291926382187,-0.1698446153149752,-0.4673287264628499,-0.730331099167866
-1.7272215768151005,-1.4324044348843077,-1.3614677455011772,-0.8626128163357093,-1.5769093775298892,-1.2034445280183264,-1.247207986741394,-0.970199499407597,-1.695764422582358,-0.7750314599833629,-1.287961517381868,-1.0104116182119207,-0.8936447424034937,-1.0661363379613527,-1.3233410424848704,-1.1264230390151426,-1.3323895489211273,-1.662613798112683,-1.7251475438988886,-1.2590939360341358,-0.6336540787852454
0.9994150047163707,1.473326781696913,1.1521688175238471,0.9076024225548007,1.5247037605858815,0.8123154814092634,1.2813841534970312,1.0230780404703468,0.8746516282734821,0.7897206495045085,0.7034494502212583,1.158884267654825,0.946941289208226,1.0097868575168214,0.9391571164929062,0.692598700957034,0.9652626233512684,1.2991321869690773,1.439032356295047,0.7571076799134017,-0.17927208298692818
-1.2129287742175865,-1.4346314670564557,-1.2497388481379992,-1.5241742439713057,-1.6314709474799216,-1.1955739663015164,-1.6291145914997356,-1.2462026011254277,-1.2914173498016606,-1.2868162213138257,-1.2074178843709131,-1.4130098247107197,-1.1377893113485498,-1.4473876500291274,-0.8307631479575783,-1.2751330917984376,-1.4216038963430628,-1.1708398952686827,-1.2023621099868567,-0.8355314141499213,-0.5369770584026247
-1.5926529184013651,-1.0116589643828415,-1.3296774044184732,-0.9438281051522727,-1.5614073617402893,-1.9121980516234287,-1.501353115500178,-1.391497568074288,-1.9359399264857193,-1.6741703055799886,-1.6363513994069532,-1.8721106300865942,-1.5998087305763762,-1.780573132409457,-1.8191005820417383,-1.5049706732883843,-2.066496805768861,-1.8597684112407968,-2.1341831142473606,-2.2530969906741913,-0.440300038020004
-0.3131235808963724,-0.5953391027560534,-0.7071374625582443,-0.7623829459837946,-0.3085761455804071,-0.5123701258514295,-0.20763542517932734,-0.5164986568929424,-0.4660282133781306,-0.41299006255271525,-0.31436936063597465,-0.4106747220184919,-0.34639422602914094,-0.28562101963295927,-1.099497889752911,-0.15016982146041447,0.14230100224316522,-0.1817737370645649,-0.1568784931872831,0.09747164026871742,-0.5369770584026247
-0.8112135365264724,-1.059221693453731,-0.37016476625659017,-0.9182604156042711,-1.3773165561324998,-1.0443496183506444,-1.3668422727715066,-1.101512558920946,-0.7290949775746928,-0.9862273074277469,-0.6165231400101797,-1.1813616329984298,-1.2329990609546881,-1.1805402506675258,-1.6887187635062288,-1.2776853853674623,-1.0213518776351425,-1.0829846364005222,-1.6570397087409343,-1.2440733940424251,0.5264701658062028
0.8735732320703182,0.3763921698234288,0.8216156331021346,0.4470688121623171,0.5711862623266777,0.7515038051953369,0.8049840055305688,1.3570407459674965,1.0078691084649287,0.6244026531953243,0.7967745704727219,0.9454110289184293,0.7825414803487886,0.6630107066326182,0.8013581061451119,0.6134488018270703,0.2771241649126676,0.28453971835479275,0.5979044415069651,0.18202588608149464,-0.014921148336473044
-0.27912867039635014,0.14092767125647196,0.6241923471382202,-0.026361493335210234,-0.14545954550359913,-0.44388439895118487,0.48012371526107667,0.13299256109033697,0.1769462139174624,0.894737215728105,0.06252260693657863,0.3998590263875306,0.2550350335972978,0.404068609236639,0.39510031114481975,0.3250044573208071,0.33200145191725755,0.5064762313362597,0.7075234279020136,0.35519657736467003,-0.730331099167866
0.9187473381269713,1.116014029103708,0.9844661527710122,1.1893961725428117,1.137474145003085,1.0181164233103495,0.8120324112775996,0.8781514006958643,1.0086663601721386,1.4577138998403665,1.4319027929053605,1.1984714517825141,1.17571034801354,0.49298412224193633,0.9136848560326571,1.0582439236034427,1.007638939434312,1.3361641969368505,1.092227434650653,1.2922945807325712,-0.730331099167866
0.9963895342444574,0.8822939416206133,0.9175023145837602,1.3378203316064818,0.6641974574934635,0.3967390136982769,1.0048560028027695,0.8689986883739368,1.0653879093356862,0.9996027045392802,1.2555577040809391,0.7460230117930532,1.0520395908092561,0.954684079197104,0.6639119771864878,0.8736116331465242,0.6421335529309447,0.5244356079732021,1.1441861014220187,1.0460970751116756,0.2364391046583407
-0.70790085773765,-0.7820092659038281,-1.0408684412221978,-0.7899596221267973,-0.4526892323442962,-0.5342230060249125,-0.9418078696391017,-0.43437298023490145,-0.7423746814238485,-0.40600946937575993,-0.586788316811115,-0.3761589926131784,-0.9723318095447999,-1.0220263800578444,-0.9121279738235623,-0.6955494631651984,-0.7581000460452025,-0.5973317413424013,-0.9108987571934443,-0.6339153415840043,-0.440300038020004
-1.23151897850914,-1.6360837145191984,-1.2296951773647316,-1.2406795548201006,-1.393237433104,-1.7680948607460731,-1.6461274703598416,-1.8078441977118205,-1.497289684115261,-1.3264048742493022,-1.2975996179782663,-1.490862108735146,-1.8235470785243437,-2.0935328698613205,-1.623967451653846,-1.7157996412819627,-1.6844534610567672,-1.654807823637255,-1.5879896058746419,-1.3007330930361145,1.2032093084845474
